,GARCH,GJR-GARCH,EWMA,MEM,P-WEV
219,0.9811950007412897,0.9820508022353795,1.0448527602651636,0.7713962589415435,0.0
220,0.9811925179994861,0.9820526095288482,1.0132208326311312,0.7024440469860214,0.0
221,0.9812080113330092,0.9820544484497131,1.1342301905493273,0.8636654989547701,0.0
222,0.9812171369622177,0.9820507679518526,1.191003860452279,0.9640254683184679,0.0
223,0.9812153852489586,0.9820525840836833,1.1668924401199408,0.9362489405240725,0.0
224,0.9812212146932003,0.9820503163125234,1.1983283513594032,1.0038956335906304,0.0
225,0.9812186234800799,0.9820517762331468,1.1675592355714934,0.9506992568105107,0.0
226,0.981219196940445,0.9820535709724377,1.1629925617184005,0.9645243908261962,0.0
227,0.9812158664543708,0.9820552859868004,1.1276730518846687,0.8744999536531229,0.0
228,0.9812167248835568,0.9820551296820027,1.1247398586390114,0.8948244360807412,0.0
229,0.9812153013734987,0.9820559795081653,1.104462280217613,0.8768723633986639,0.0
230,0.9812135834151982,0.9820576218526332,1.0836779497339162,0.8571449019522651,0.0
231,0.9812123449570708,0.9820583549435022,1.0657872910757962,0.8444670749287523,0.0
232,0.9812093786823056,0.9820599112153288,1.0346785278963664,0.7816662263940746,0.0
233,0.9812063849068928,0.9820614149695416,1.003220157433022,0.7080567877450485,0.0
234,0.9812050172411156,0.9820621903750127,0.9856665886612687,0.7024111437311253,0.0
235,0.9812175126975238,0.9820636969307833,1.0904293108918772,0.8465644382905454,0.0
236,0.9812155198504072,0.9820650811399118,1.0685528142026501,0.825299896693292,0.0
237,0.9812264907450143,0.9820601105696651,1.1486378713561707,0.9452841656897235,0.0
238,0.9812229953863225,0.9820616081588048,1.1145818653793829,0.8694011805976939,0.0
239,0.981221096914282,0.9820623563670188,1.0927181018230037,0.8486397090147633,0.0
240,0.9812200548951541,0.9820637907586941,1.0798099066339764,0.8490190715929093,0.0
241,0.9812189206245265,0.9820641720082753,1.0647607316424375,0.8433692382768885,0.0
242,0.9812156528510448,0.9820655068232544,1.0327063269724377,0.7705059585958896,0.0
243,0.9812132422200409,0.9820668282575239,1.0088578420266625,0.7439540906343463,0.0
244,0.9812125493493392,0.9820681140515078,1.0008488497608043,0.7561342009879238,0.0
245,0.9812144864325836,0.9820671023016803,1.0139226808543804,0.8005504215947091,0.0
246,0.9812117355930449,0.9820681779995142,0.9864432650652671,0.753945503019333,0.0
247,0.9812094840062037,0.9820690383573731,0.963441995761392,0.7260454838334953,0.0
248,0.981208016468289,0.9820695562813806,0.9477012164247831,0.718773858707517,0.0
249,0.9812154307961829,0.9820707918761028,1.0155092615765862,0.823441896864875,0.0
250,0.9812127314180766,0.9820719357104041,0.9895575414798907,0.7815958782744831,0.0
251,0.9812151760953551,0.9820705682751738,1.0078989934530727,0.8295246858805394,0.0
252,0.9812147250318265,0.9820717310513972,1.0027247834648174,0.838358411997963,0.0
253,0.9812265699584065,0.9820729181381073,1.1024256833742756,0.9667381904994301,0.0
254,0.981226467322179,0.9820740064475796,1.0983537294406303,0.9733108975046019,0.0
255,0.981230906962657,0.982071471338573,1.128054593397039,1.027916804349543,0.0
256,0.9812280202643645,0.9820722080058685,1.1001025833905618,0.973548531201214,0.0
257,0.9812296682560028,0.9820733292203521,1.1108177095903877,1.0028847929997549,0.0
258,0.9812277568907474,0.9820735895363261,1.09083857158491,0.9733632602616575,0.0
259,0.9812247360441501,0.9820746407120866,1.0631799485458542,0.9204088770501146,0.0
260,0.9812231474302299,0.9820756636770526,1.0481097184047619,0.905831394688037,0.0
261,0.9812227072222258,0.9820752931141378,1.0412367400615659,0.9079413023770415,0.0
262,0.9812192682150644,0.9820762750877718,1.0096217648226744,0.8230997077455174,0.0
263,0.9812520076487633,0.9820612024501985,1.2603669226504397,1.064916470977873,0.0
264,0.9812512219339968,0.9820610212630847,1.2474676329715992,1.0608635880135147,0.0
265,0.9812470203566808,0.9820623767988191,1.2110459965909421,0.9800340443514792,0.0
266,0.981248159532378,0.9820613781284927,1.2132815970165667,1.0068089581128163,0.0
267,0.9812526595872006,0.9820628783955826,1.2424230759092303,1.0693691926946982,0.0
268,0.9812552836516798,0.9820611160411342,1.2544785590977456,1.1054464112212916,0.0
269,0.9812514052519654,0.9820622618392635,1.2210289992207979,1.038906218768861,0.0
270,0.9812469907054729,0.9820636874839721,1.1842646215414867,0.948089654620584,0.0
271,0.9812495605622812,0.9820651006918323,1.2012368017303001,0.9974080180651372,0.0
272,0.9812523487732913,0.9820632392488965,1.2165910034324374,1.0412534313765676,0.0
273,0.981252307821889,0.9820646549427302,1.2134517066263546,1.0534444634544067,0.0
274,0.9812478193174019,0.9820660005239025,1.176487749442304,0.9491233232109247,0.0
275,0.9812468818085485,0.9820657916682537,1.1657090430452475,0.9523618559946274,0.0
276,0.9812432500137276,0.9820671029176151,1.135850912712927,0.9033360178214919,0.0
277,0.9812391869285706,0.9820683676219603,1.102327239933882,0.8329083855966897,0.0
278,0.9812364539743583,0.9820690113494099,1.0788111239896492,0.8096392347529002,0.0
279,0.9812325253554296,0.9820702119511437,1.0460859308074641,0.7356555197766121,0.0
280,0.9812292779276823,0.9820711259729258,1.0186000305472762,0.700621327485127,0.0
281,0.9812256205209344,0.9820722562338642,0.9879607442390769,0.6419109292617391,0.0
282,0.9812234664033138,0.9820733558963399,0.971497538873098,0.6439329037876699,0.0
283,0.9812283239523053,0.9820744545326928,1.0188748600392727,0.7381412950234382,0.0
284,0.9812300278429088,0.9820730914418856,1.0333203056859972,0.7881087154037794,0.0
285,0.9812414963188492,0.9820742340052888,1.1299007414539883,0.9226011813290281,0.0
286,0.9812505680478247,0.9820694009553543,1.1952882292688456,1.0255498431483756,0.0
287,0.9812462382021861,0.9820705445455286,1.159471188461115,0.9381733683370964,0.0
288,0.9812430631237256,0.9820716996744174,1.1333481630928308,0.9031877521518444,0.0
289,0.9812391298163787,0.9820728118630278,1.1009753680454135,0.8409681637101634,0.0
290,0.9812364950215254,0.9820732647719965,1.078277903371509,0.8191412993212065,0.0
291,0.9812327303374849,0.9820742458262763,1.0466714551142247,0.7580393944248134,0.0
292,0.9812298104355923,0.9820748766355859,1.0219456258276862,0.7315355484482153,0.0
293,0.9812273582784777,0.9820753236020688,1.0012749569539405,0.717318469297815,0.0
294,0.9812260825550446,0.982076325889597,0.9928282179981992,0.7305468320701359,0.0
295,0.9812228947573721,0.9820772847455876,0.9665469474678415,0.6931936974596271,0.0
296,0.9812211468474549,0.9820774453050939,0.9523484887330348,0.6931652872397299,0.0
297,0.9812203777773207,0.9820783783976499,0.9492662332061227,0.7138087460590821,0.0
298,0.981217282400532,0.9820792683289492,0.9234208024226442,0.6731578235408349,0.0
299,0.9812161542076602,0.9820801381525065,0.9171631856440102,0.6871282530706475,0.0
300,0.981214190722766,0.98208097450887,0.9024981768787974,0.681378311955944,0.0
301,0.9812134657355844,0.9820806919868834,0.898257616389308,0.6961399818525569,0.0
302,0.9812114642673812,0.9820809974802274,0.8816364945628593,0.6825440876869981,0.0
303,0.9812101992243587,0.9820818079547076,0.8741583368977663,0.6890190394306245,0.0
304,0.9812083641053662,0.9820825882761888,0.8606141654337998,0.6811541620309086,0.0
305,0.9812054083658793,0.9820833341012215,0.8344120983293635,0.6151289052242326,0.0
306,0.9812025833219802,0.9820840576472211,0.8095028596246907,0.5653487530326875,0.0
307,0.9812052073603923,0.9820847845474726,0.8449395493832216,0.6365803673082613,0.0
308,0.9812036197131401,0.9820848973702572,0.8319163864659449,0.6320794694610181,0.0
309,0.981201772598902,0.9820855735296455,0.8176299372548126,0.6235812606319201,0.0
310,0.9811992060795507,0.9820861485145088,0.7942672746371245,0.5814423998121174,0.0
311,0.9811967528137047,0.9820866936479676,0.771914489901714,0.5450662801536277,0.0
312,0.9811981584882956,0.9820873254322087,0.7953235160390912,0.600437337336984,0.0
313,0.9811977634719683,0.9820879271760394,0.7971611219856996,0.6229352385020885,0.0
314,0.9811973174198606,0.9820885085398572,0.7981514761078394,0.6419926782519436,0.0
315,0.9812003650422753,0.9820890883892761,0.8373049187960626,0.7083412911421821,0.0
316,0.9811976821656271,0.9820896200577172,0.8118135408451107,0.6396075461912399,0.0
317,0.9811965873855549,0.9820901416780392,0.804613163512125,0.6438420887016123,0.0
318,0.9811944027461627,0.9820904747524949,0.7837946988452981,0.6104845554907967,0.0
319,0.9811922444898257,0.9820909618573107,0.764054390463697,0.5818527351905612,0.0
320,0.9811899188973884,0.9820913975662959,0.7414638209431729,0.5366817671082735,0.0
321,0.9811876201255899,0.9820918524088923,0.7192683608605919,0.492713186896718,0.0
322,0.9811865096668468,0.9820922977812422,0.7124316595538077,0.5029575707507375,0.0
323,0.9811866855115075,0.9820916654108278,0.7192179381458587,0.5344838819990111,0.0
324,0.9811990834074499,0.9820921861947182,0.8654034011284905,0.690274221367656,0.0
325,0.9812000088885028,0.9820910301041638,0.8744780856010312,0.7218485373808606,0.0
326,0.9812024976597891,0.98208920354824,0.8984900923828052,0.7710825449215478,0.0
327,0.9812041508476836,0.9820897540091132,0.9161444356991988,0.8097853777793999,0.0
328,0.9812033663756923,0.9820902739134829,0.9091563004784196,0.8079731093977535,0.0
329,0.9812018247313675,0.9820907724711649,0.8946188019150184,0.7895877801631936,0.0
330,0.981200354128404,0.9820912545085408,0.8809150455272213,0.7734635530733023,0.0
331,0.9811976748098102,0.9820917125393824,0.8540840926962417,0.6973418750506635,0.0
332,0.9811979327305475,0.9820908906596415,0.8567356556032805,0.7173331246941803,0.0
333,0.981195345563557,0.9820913623403577,0.8308435499115586,0.6531802680441349,0.0
334,0.9811944802514591,0.9820910873446689,0.8224328684920994,0.6555784123909326,0.0
